,restaurant,type,price,rating,review,url
260,Great China,Cuisine Chinese,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","Great China may have moved a block away following a catastrophic fire, but that hasn't dimmed its appeal. Chic enough for the style-savvy, cheap enough for Cal students, and authentic enough for local Chinese families, it's one of the few local restaurants everyone can-and does-agree on. Fresh and flavorful meat and produce set Great China's food apart. And while it's not super-spicy, it's also not reliant on chili oil and Sichuan peppercorns to mask low-quality ingredients. Bring a group and savor it all: tender and aromatic twice-cooked pork, piquant mapo tofu, beautifully lacquered tea-smoked duck with fluffy steamed buns, and tender-crisp ong choy (water spinach) with fermented tofu paste. Generous portions and ample seating seal this savory deal.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Great_China-445329-41102
261,Wood Tavern,Cuisine Californian,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","There's always a crowd at this lively neighborhood standby, where groups of friends, parents on date night, and hip couples congregate for drinks at the copper-topped bar. Flanked by organic groceries, indie bookstores, and antique shops, its surroundings reek of peace, weaving a pleasantly bohemian spell that captivates both regulars and newcomers alike. Rustic American food with a hint of Italian flair dominates the menu and the local Belfiore burrata-served atop diced pears, honey-cashew cream, and peppery arugula-is a surefire hit. Then pappardelle may arrive tangled in an intensely flavored veal ragù, enriched with spicy chili flakes and parmesan. For dessert, an apple-oatmeal crumble with sour cream ice cream is just the ticket.",https://www.viamichelin.com/web/Restaurant/Oakland-94618-Wood_Tavern-178237-41102
262,China Village,Cuisine Chinese,From 13 USD    to 24 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","It takes a village to feed a big group, and this laid-back spot is a favorite with families. A stylish recent renovation has added a sleek front bar, contemporary chandeliers, and dramatic Chinese art, but one look at the scorching-hot menu options-think spicy Sichuan frog and flaky sautéed fish with pickled chili peppers-confirms the authenticity factor. Skip the Hunan, Mandarin, and Cantonese offerings in favor of the Sichuan specialties, like dry-fried, bone-in chicken laced with ground chili and numbing peppercorns. And be sure to order the five-spice hot and spicy pork shoulder. A house specialty, this mouthwatering dish is fork- (or chopstick) tender and rests atop a deliciously piquant chili-oil jus with baby bok choy, scallions, and garlic.",https://www.viamichelin.com/web/Restaurant/Albany-94706-China_Village-437015-41102
263,Imm Thai Street Food,Cuisine Thai,From 13 USD    to 24 USD,Simple standard.,"While you won't actually be eating on the street, this bitty Berkeley spot isn't much more than a sidewalk stand with a handful of tables and counter seats. But what Imm lacks in glitz it more than makes up for in its bold, intensely spiced Thai cooking. Bring the gang for an insanely affordable spread: start with thin slices of kabocha squash, battered and deep-fried until tender and served with a sweet-sour dipping sauce, or a tangy green papaya salad with fresh shrimp and a spicy chili-lime vinaigrette. Creamy red coconut curry is loaded with zucchini, bell peppers, bamboo shoots, and cubes of fresh tofu. And, don't skip out before trying the suki, a Thai-style hot pot packed with beef, chicken, prawns, tofu, veggies, glass noodles, and plenty of herbs.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Imm_Thai_Street_Food-468698-41102
264,Ippuku,Cuisine Japanese,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Simple standard. Our best addresses.","Can't swing a ticket to Tokyo? Dinner at Ippuku is the next best thing. With its low Japanese-style tables, extensive woodwork, and enormous selection of sake and shochu, it feels like an authentic izakaya transplanted into a corner of downtown Berkeley. The low-profile entrance adds to the feeling you've lucked upon a special dining secret-assuming you don't stroll right past it, that is. Yakitori are the big draw here, with smoky, salty chicken thighs, necks, hearts, and gizzards arriving fresh off the binchotan. Other excellent small plates include korokke or golden-brown Dungeness crab croquettes, crisp on the outside and with a creamy interior, or yaki imo, caramelized white sweet potato with a sweet-and-salty glaze.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Ippuku-326375-41102
265,Gather,Cuisine Californian,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","With its heavily vegetarian bill of fare, reclaimed and repurposed décor, and local Berkeley crowd, Gather is a must for mostly-meatless diners of all ages. This aptly-named hit offers a relaxed vibe for a light lunch, cocktails at the bar, dinner on the patio, and everything in between. Surprisingly hearty dishes like chicory salad tossed with sliced fennel and fines herbes vinaigrette won't leave you craving meat, nor will the gourmet Wagon Wheel grilled cheese with braised greens and chanterelle mushrooms. Dinner is more complex, with ambitious offerings like the vegan ""charcuterie,"" a platter of four delicious vegetable preparations. Should you venture into San Francisco City, be sure to visit its new-and already acclaimed-sister restaurant, Verbena.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Gather-283961-41102
266,Comal,Cuisine Mexican,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Good standard.","For bold, zesty Mexican food crafted with pristine ingredients, Berkeleyites throng this industrial-chic hot spot, where an excellent cocktail program and an extensive tequila plus mezcal selection keep things buzzing. The large flat tortilla griddles for which it's named are on full display in the open kitchen, while a covered, heated back patio draws locals for year-round outdoor dining. Comal's fryer-fresh warm tortilla chips, paired with perfect, creamy guacamole, are irresistible; summon an order as you peruse options like the refreshing white shrimp ceviche and earthy hen-of-the-woods mushroom quesadilla. Just make sure the smoky wood-grilled rock cod tacos, with creamy avocado aïoli and spicy cabbage slaw, are on your must-order list.",https://www.viamichelin.com/web/Restaurant/Berkeley-94706-Comal-372158-41102
267,Mount Everest,Cuisine Nepali,From 13 USD    to 24 USD,Good standard.,"Lured by the wafting scents of spices just a few blocks south of UC Berkeley's campus, students, professors, and local corporate types flock to Mount Everest. The corner spot has plenty of light, cheery yellow walls, friendly service, and a relaxed atmosphere. Students appreciate the inexpensive thali at lunch, while overflow crowds settle on the balcony.The menu offers Indian cuisine, but specializes in traditional Nepali dishes like steamed momos filled with minced cabbage, carrot, and onion, with a deeply spiced dipping sauce of sesame, turmeric, and ginger. Channa masala boasts chickpeas seasoned with subtle Nepali spices; and the creamy tomato sauce in chicken tikka masala is infused with pungent aromatics. Both beg to be sopped up with naan and rice.",https://www.viamichelin.com/web/Restaurant/Berkeley-94704-Mount_Everest-395075-41102
268,Bistro Liaison,Cuisine French,From 25 USD    to 49 USD,Good standard.,"This slice of Paris in Berkeley, just two blocks from campus, draws regulars with its authentic bistro vibe, complete with closely spaced tables and cheerful yellow walls displaying vintage French posters and artwork. On warm days, diners scramble to score one of the sidewalk tables, though the traffic on busy Shattuck Avenue might dispel any fantasies of the Champs-Élysées. The fare, like the décor, is classic French, with dishes like escargots in garlic butter and a croque monsieur oozing with Emmenthaler cheese. At dinner, hearty boeuf bourguignon and steamed mussels in garlic and white wine send diners into Gallic reveries. Finish with a buttery, flaky apple tarte Tatin, drowned in caramel and topped with a scoop of rum-raisin ice cream.",https://www.viamichelin.com/web/Restaurant/Berkeley-94709-Bistro_Liaison-178231-41102
269,Corso,Cuisine Italian,From 25 USD    to 49 USD,"Bib Gourmand: good quality, good value cooking.





Simple standard.","A Tuscan follow-up from the couple behind nearby Rivoli, Corso is every bit the equal of its big sister, thanks to generous, Florentine-inspired dishes like a roasted squid panzanella with torn flatbread, buttery white beans, and bright dashes of lemon juice and chili oil. Pasta fiends will swoon for house-made tagliatelle in a meaty beef and pork sugo, while butter-roasted chicken boasts juicy meat, golden-brown skin as well as fresh peas and asparagus alongside. Soul-warming in its hospitality, Corso is the kind of place where servers will bring complimentary pistachio biscotti simply because they're ""so good when they're warm."" It's no surprise that the tiny trattoria is a favorite among new couples, so be sure to reserve in advance and come hungry.",https://www.viamichelin.com/web/Restaurant/Berkeley-94709-Corso-253815-41102
